2017,1,Boys,283
2017,2,Boys,56
2017,3,Boys,51
2017,4,Boys,90
2017,5,Boys,117
2017,6,Boys,207
2017,7,Boys,185
2017,8,Boys,176
2017,9,Boys,218
2017,10,Boys,172
2017,11,Boys,156
2017,12,Boys,4
2017,13,Boys,119
2017,14,Boys,42
2017,15,Boys,78
2017,16,Boys,81
2017,17,Boys,108
2017,18,Boys,155
2017,19,Boys,199
2017,20,Boys,101
2017,21,Boys,32
2017,22,Boys,17
2017,23,Boys,122
2017,24,Boys,74
2017,25,Boys,104
2017,26,Boys,206
2017,27,Boys,127
2017,28,Boys,66
2017,29,Boys,26
2017,30,Boys,62
2017,31,Boys,241
2017,32,Boys,149
2017,33,Boys,97
2017,34,Boys,41
2017,35,Boys,148
2017,36,Boys,26
2017,37,Boys,123
2017,38,Boys,48
2017,39,Boys,28
2017,40,Boys,26
2017,41,Boys,12
2017,42,Boys,8
2017,43,Boys,99
2017,44,Boys,92
2017,45,Boys,104
2017,46,Boys,82
2017,47,Boys,5
2017,48,Boys,47
2017,49,Boys,35
2017,50,Boys,88
2017,51,Boys,50
2017,52,Boys,127
2017,53,Boys,38
2017,54,Boys,20
2017,55,Boys,49
2017,56,Boys,5
2017,57,Boys,65
2017,58,Boys,11
2017,59,Boys,66
2017,60,Boys,227
2017,61,Boys,132
2017,62,Boys,61
2017,63,Boys,98
2017,64,Boys,148
2017,65,Boys,125
2017,66,Boys,79
2017,67,Boys,34
2017,68,Boys,160
2017,69,Boys,103
2017,70,Boys,119
2017,71,Boys,106
2017,72,Boys,100
2017,73,Boys,122
2017,1,Girls,219
2017,2,Girls,53
2017,3,Girls,50
2017,4,Girls,90
2017,5,Girls,114
2017,6,Girls,183
2017,7,Girls,159
2017,8,Girls,164
2017,9,Girls,242
2017,10,Girls,130
2017,11,Girls,174
2017,12,Girls,8
2017,13,Girls,117
2017,14,Girls,30
2017,15,Girls,64
2017,16,Girls,75
2017,17,Girls,96
2017,18,Girls,180
2017,19,Girls,175
2017,20,Girls,105
2017,21,Girls,32
2017,22,Girls,20
2017,23,Girls,110
2017,24,Girls,61
2017,25,Girls,95
2017,26,Girls,199
2017,27,Girls,138
2017,28,Girls,66
2017,29,Girls,25
2017,30,Girls,42
2017,31,Girls,236
2017,32,Girls,144
2017,33,Girls,93
2017,34,Girls,38
2017,35,Girls,170
2017,36,Girls,33
2017,37,Girls,136
2017,38,Girls,41
2017,39,Girls,27
2017,40,Girls,17
2017,41,Girls,20
2017,42,Girls,5
2017,43,Girls,91
2017,44,Girls,108
2017,45,Girls,117
2017,46,Girls,92
2017,47,Girls,8
2017,48,Girls,40
2017,49,Girls,14
2017,50,Girls,83
2017,51,Girls,48
2017,52,Girls,124
2017,53,Girls,28
2017,54,Girls,8
2017,55,Girls,53
2017,56,Girls,11
2017,57,Girls,55
2017,58,Girls,13
2017,59,Girls,60
2017,60,Girls,232
2017,61,Girls,100
2017,62,Girls,61
2017,63,Girls,83
2017,64,Girls,159
2017,65,Girls,82
2017,66,Girls,74
2017,67,Girls,29
2017,68,Girls,157
2017,69,Girls,58
2017,70,Girls,99
2017,71,Girls,80
2017,72,Girls,98
2017,73,Girls,107
2016,1,Boys,236
2016,2,Boys,53
2016,3,Boys,45
2016,4,Boys,92
2016,5,Boys,132
2016,6,Boys,192
2016,7,Boys,177
2016,8,Boys,159
2016,9,Boys,226
2016,10,Boys,139
2016,11,Boys,190
2016,12,Boys,9
2016,13,Boys,122
2016,14,Boys,47
2016,15,Boys,82
2016,16,Boys,76
2016,17,Boys,86
2016,18,Boys,202
2016,19,Boys,182
2016,20,Boys,93
2016,21,Boys,35
2016,22,Boys,16
2016,23,Boys,116
2016,24,Boys,72
2016,25,Boys,105
2016,26,Boys,212
2016,27,Boys,144
2016,28,Boys,68
2016,29,Boys,37
2016,30,Boys,56
2016,31,Boys,251
2016,32,Boys,174
2016,33,Boys,113
2016,34,Boys,27
2016,35,Boys,151
2016,36,Boys,37
2016,37,Boys,146
2016,38,Boys,47
2016,39,Boys,22
2016,40,Boys,22
2016,41,Boys,26
2016,42,Boys,1
2016,43,Boys,110
2016,44,Boys,85
2016,45,Boys,95
2016,46,Boys,70
2016,47,Boys,7
2016,48,Boys,55
2016,49,Boys,25
2016,50,Boys,77
2016,51,Boys,52
2016,52,Boys,90
2016,53,Boys,35
2016,54,Boys,11
2016,55,Boys,50
2016,56,Boys,4
2016,57,Boys,59
2016,58,Boys,10
2016,59,Boys,57
2016,60,Boys,256
2016,61,Boys,148
2016,62,Boys,70
2016,63,Boys,100
2016,64,Boys,144
2016,65,Boys,95
2016,66,Boys,71
2016,67,Boys,48
2016,68,Boys,197
2016,69,Boys,91
2016,70,Boys,88
2016,71,Boys,90
2016,72,Boys,96
2016,73,Boys,125
2016,99,Boys,0
2016,1,Girls,217
2016,2,Girls,45
2016,3,Girls,47
2016,4,Girls,80
2016,5,Girls,123
2016,6,Girls,208
2016,7,Girls,187
2016,8,Girls,165
2016,9,Girls,224
2016,10,Girls,136
2016,11,Girls,183
2016,12,Girls,7
2016,13,Girls,113
2016,14,Girls,37
2016,15,Girls,71
2016,16,Girls,66
2016,17,Girls,78
2016,18,Girls,178
2016,19,Girls,181
2016,20,Girls,91
2016,21,Girls,49
2016,22,Girls,22
2016,23,Girls,122
2016,24,Girls,78
2016,25,Girls,98
2016,26,Girls,203
2016,27,Girls,138
2016,28,Girls,74
2016,29,Girls,39
2016,30,Girls,48
2016,31,Girls,232
2016,32,Girls,145
2016,33,Girls,104
2016,34,Girls,46
2016,35,Girls,173
2016,36,Girls,37
2016,37,Girls,135
2016,38,Girls,48
2016,39,Girls,25
2016,40,Girls,15
2016,41,Girls,15
2016,42,Girls,1
2016,43,Girls,113
2016,44,Girls,95
2016,45,Girls,122
2016,46,Girls,57
2016,47,Girls,6
2016,48,Girls,63
2016,49,Girls,21
2016,50,Girls,82
2016,51,Girls,62
2016,52,Girls,115
2016,53,Girls,33
2016,54,Girls,19
2016,55,Girls,55
2016,56,Girls,10
2016,57,Girls,49
2016,58,Girls,17
2016,59,Girls,45
2016,60,Girls,230
2016,61,Girls,108
2016,62,Girls,48
2016,63,Girls,76
2016,64,Girls,162
2016,65,Girls,95
2016,66,Girls,66
2016,67,Girls,41
2016,68,Girls,154
2016,69,Girls,97
2016,70,Girls,93
2016,71,Girls,80
2016,72,Girls,90
2016,73,Girls,111
2016,99,Girls,2
2015,1,Boys,224
2015,2,Boys,48
2015,3,Boys,53
2015,4,Boys,90
2015,5,Boys,141
2015,6,Boys,196
2015,7,Boys,209
2015,8,Boys,184
2015,9,Boys,234
2015,10,Boys,166
2015,11,Boys,185
2015,12,Boys,5
2015,13,Boys,122
2015,14,Boys,36
2015,15,Boys,44
2015,16,Boys,79
2015,17,Boys,93
2015,18,Boys,169
2015,19,Boys,211
2015,20,Boys,91
2015,21,Boys,29
2015,22,Boys,29
2015,23,Boys,108
2015,24,Boys,74
2015,25,Boys,112
2015,26,Boys,192
2015,27,Boys,143
2015,28,Boys,67
2015,29,Boys,36
2015,30,Boys,39
2015,31,Boys,234
2015,32,Boys,143
2015,33,Boys,97
2015,34,Boys,27
2015,35,Boys,172
2015,36,Boys,43
2015,37,Boys,142
2015,38,Boys,45
2015,39,Boys,18
2015,40,Boys,17
2015,41,Boys,24
2015,42,Boys,6
2015,43,Boys,101
2015,44,Boys,104
2015,45,Boys,102
2015,46,Boys,69
2015,47,Boys,9
2015,48,Boys,55
2015,49,Boys,30
2015,50,Boys,73
2015,51,Boys,56
2015,52,Boys,119
2015,53,Boys,45
2015,54,Boys,15
2015,55,Boys,60
2015,56,Boys,5
2015,57,Boys,48
2015,58,Boys,14
2015,59,Boys,58
2015,60,Boys,239
2015,61,Boys,133
2015,62,Boys,67
2015,63,Boys,97
2015,64,Boys,168
2015,65,Boys,119
2015,66,Boys,84
2015,67,Boys,46
2015,68,Boys,162
2015,69,Boys,97
2015,70,Boys,97
2015,71,Boys,95
2015,72,Boys,100
2015,73,Boys,119
2015,1,Girls,207
2015,2,Girls,52
2015,3,Girls,46
2015,4,Girls,76
2015,5,Girls,98
2015,6,Girls,197
2015,7,Girls,186
2015,8,Girls,152
2015,9,Girls,213
2015,10,Girls,167
2015,11,Girls,170
2015,12,Girls,8
2015,13,Girls,122
2015,14,Girls,27
2015,15,Girls,62
2015,16,Girls,89
2015,17,Girls,90
2015,18,Girls,176
2015,19,Girls,175
2015,20,Girls,107
2015,21,Girls,48
2015,22,Girls,15
2015,23,Girls,117
2015,24,Girls,65
2015,25,Girls,98
2015,26,Girls,219
2015,27,Girls,141
2015,28,Girls,69
2015,29,Girls,22
2015,30,Girls,45
2015,31,Girls,256
2015,32,Girls,133
2015,33,Girls,96
2015,34,Girls,24
2015,35,Girls,150
2015,36,Girls,34
2015,37,Girls,104
2015,38,Girls,40
2015,39,Girls,29
2015,40,Girls,13
2015,41,Girls,28
2015,42,Girls,3
2015,43,Girls,94
2015,44,Girls,97
2015,45,Girls,92
2015,46,Girls,66
2015,47,Girls,8
2015,48,Girls,53
2015,49,Girls,21
2015,50,Girls,86
2015,51,Girls,61
2015,52,Girls,104
2015,53,Girls,25
2015,54,Girls,19
2015,55,Girls,47
2015,56,Girls,7
2015,57,Girls,48
2015,58,Girls,16
2015,59,Girls,52
2015,60,Girls,243
2015,61,Girls,93
2015,62,Girls,52
2015,63,Girls,81
2015,64,Girls,154
2015,65,Girls,91
2015,66,Girls,79
2015,67,Girls,48
2015,68,Girls,161
2015,69,Girls,83
2015,70,Girls,94
2015,71,Girls,90
2015,72,Girls,107
2015,73,Girls,106
2014,1,Boys,222
2014,2,Boys,36
2014,3,Boys,43
2014,4,Boys,94
2014,5,Boys,135
2014,6,Boys,224
2014,7,Boys,194
2014,8,Boys,157
2014,9,Boys,223
2014,10,Boys,146
2014,11,Boys,212
2014,12,Boys,8
2014,13,Boys,116
2014,14,Boys,36
2014,15,Boys,80
2014,16,Boys,70
2014,17,Boys,88
2014,18,Boys,196
2014,19,Boys,166
2014,20,Boys,91
2014,21,Boys,40
2014,22,Boys,22
2014,23,Boys,152
2014,24,Boys,70
2014,25,Boys,112
2014,26,Boys,189
2014,27,Boys,115
2014,28,Boys,73
2014,29,Boys,46
2014,30,Boys,62
2014,31,Boys,226
2014,32,Boys,134
2014,33,Boys,102
2014,34,Boys,32
2014,35,Boys,153
2014,36,Boys,33
2014,37,Boys,152
2014,38,Boys,43
2014,39,Boys,21
2014,40,Boys,13
2014,41,Boys,18
2014,42,Boys,5
2014,43,Boys,92
2014,44,Boys,110
2014,45,Boys,109
2014,46,Boys,67
2014,47,Boys,8
2014,48,Boys,48
2014,49,Boys,29
2014,50,Boys,66
2014,51,Boys,50
2014,52,Boys,111
2014,53,Boys,29
2014,54,Boys,12
2014,55,Boys,48
2014,56,Boys,12
2014,57,Boys,73
2014,58,Boys,12
2014,59,Boys,74
2014,60,Boys,265
2014,61,Boys,141
2014,62,Boys,65
2014,63,Boys,83
2014,64,Boys,142
2014,65,Boys,86
2014,66,Boys,73
2014,67,Boys,53
2014,68,Boys,195
2014,69,Boys,87
2014,70,Boys,136
2014,71,Boys,101
2014,72,Boys,103
2014,73,Boys,97
2014,1,Girls,204
2014,2,Girls,61
2014,3,Girls,46
2014,4,Girls,73
2014,5,Girls,123
2014,6,Girls,209
2014,7,Girls,158
2014,8,Girls,173
2014,9,Girls,224
2014,10,Girls,148
2014,11,Girls,146
2014,12,Girls,4
2014,13,Girls,116
2014,14,Girls,37
2014,15,Girls,76
2014,16,Girls,77
2014,17,Girls,93
2014,18,Girls,159
2014,19,Girls,173
2014,20,Girls,93
2014,21,Girls,39
2014,22,Girls,18
2014,23,Girls,106
2014,24,Girls,71
2014,25,Girls,108
2014,26,Girls,197
2014,27,Girls,112
2014,28,Girls,58
2014,29,Girls,32
2014,30,Girls,36
2014,31,Girls,227
2014,32,Girls,142
2014,33,Girls,94
2014,34,Girls,39
2014,35,Girls,144
2014,36,Girls,38
2014,37,Girls,119
2014,38,Girls,41
2014,39,Girls,18
2014,40,Girls,8
2014,41,Girls,17
2014,42,Girls,5
2014,43,Girls,95
2014,44,Girls,67
2014,45,Girls,91
2014,46,Girls,77
2014,47,Girls,13
2014,48,Girls,44
2014,49,Girls,17
2014,50,Girls,65
2014,51,Girls,57
2014,52,Girls,108
2014,53,Girls,37
2014,54,Girls,10
2014,55,Girls,72
2014,56,Girls,8
2014,57,Girls,54
2014,58,Girls,8
2014,59,Girls,65
2014,60,Girls,231
2014,61,Girls,118
2014,62,Girls,54
2014,63,Girls,89
2014,64,Girls,182
2014,65,Girls,104
2014,66,Girls,62
2014,67,Girls,37
2014,68,Girls,157
2014,69,Girls,87
2014,70,Girls,87
2014,71,Girls,109
2014,72,Girls,98
2014,73,Girls,104
2013,1,Boys,210
2013,2,Boys,49
2013,3,Boys,51
2013,4,Boys,93
2013,5,Boys,125
2013,6,Boys,164
2013,7,Boys,192
2013,8,Boys,170
2013,9,Boys,192
2013,10,Boys,155
2013,11,Boys,198
2013,12,Boys,7
2013,13,Boys,124
2013,14,Boys,38
2013,15,Boys,80
2013,16,Boys,60
2013,17,Boys,86
2013,18,Boys,181
2013,19,Boys,165
2013,20,Boys,94
2013,21,Boys,34
2013,22,Boys,29
2013,23,Boys,139
2013,24,Boys,75
2013,25,Boys,100
2013,26,Boys,186
2013,27,Boys,150
2013,28,Boys,64
2013,29,Boys,29
2013,30,Boys,59
2013,31,Boys,244
2013,32,Boys,146
2013,33,Boys,101
2013,34,Boys,28
2013,35,Boys,142
2013,36,Boys,30
2013,37,Boys,143
2013,38,Boys,49
2013,39,Boys,28
2013,40,Boys,6
2013,41,Boys,25
2013,42,Boys,8
2013,43,Boys,105
2013,44,Boys,101
2013,45,Boys,112
2013,46,Boys,77
2013,47,Boys,6
2013,48,Boys,50
2013,49,Boys,27
2013,50,Boys,80
2013,51,Boys,46
2013,52,Boys,101
2013,53,Boys,30
2013,54,Boys,14
2013,55,Boys,62
2013,56,Boys,7
2013,57,Boys,65
2013,58,Boys,5
2013,59,Boys,61
2013,60,Boys,257
2013,61,Boys,132
2013,62,Boys,69
2013,63,Boys,85
2013,64,Boys,166
2013,65,Boys,97
2013,66,Boys,67
2013,67,Boys,42
2013,68,Boys,170
2013,69,Boys,105
2013,70,Boys,102
2013,71,Boys,119
2013,72,Boys,114
2013,73,Boys,108
2013,99,Boys,7
2013,1,Girls,213
2013,2,Girls,45
2013,3,Girls,54
2013,4,Girls,76
2013,5,Girls,130
2013,6,Girls,179
2013,7,Girls,177
2013,8,Girls,159
2013,9,Girls,186
2013,10,Girls,136
2013,11,Girls,147
2013,12,Girls,3
2013,13,Girls,125
2013,14,Girls,44
2013,15,Girls,75
2013,16,Girls,53
2013,17,Girls,100
2013,18,Girls,153
2013,19,Girls,186
2013,20,Girls,79
2013,21,Girls,31
2013,22,Girls,18
2013,23,Girls,117
2013,24,Girls,70
2013,25,Girls,92
2013,26,Girls,197
2013,27,Girls,133
2013,28,Girls,63
2013,29,Girls,28
2013,30,Girls,37
2013,31,Girls,219
2013,32,Girls,113
2013,33,Girls,96
2013,34,Girls,42
2013,35,Girls,170
2013,36,Girls,32
2013,37,Girls,126
2013,38,Girls,52
2013,39,Girls,27
2013,40,Girls,17
2013,41,Girls,15
2013,42,Girls,1
2013,43,Girls,102
2013,44,Girls,96
2013,45,Girls,121
2013,46,Girls,66
2013,47,Girls,8
2013,48,Girls,53
2013,49,Girls,16
2013,50,Girls,75
2013,51,Girls,57
2013,52,Girls,101
2013,53,Girls,25
2013,54,Girls,19
2013,55,Girls,37
2013,56,Girls,10
2013,57,Girls,68
2013,58,Girls,13
2013,59,Girls,63
2013,60,Girls,233
2013,61,Girls,125
2013,62,Girls,56
2013,63,Girls,81
2013,64,Girls,155
2013,65,Girls,96
2013,66,Girls,64
2013,67,Girls,54
2013,68,Girls,160
2013,69,Girls,97
2013,70,Girls,93
2013,71,Girls,95
2013,72,Girls,97
2013,73,Girls,94
2013,99,Girls,2
